anio,semana_anio,semana_mes,sector,categoria_delito_adaptada,conteo,semana_0,semana_1,semana_2,semana_3,semana_4,semana_5,semana_6,semana_7,semana_8,semana_9
2019,1,1,Del Valle,Robo en transporte público individual o colectivo,10.0,90215.0,95760.0,164218.0,170360.0,175534.0,152563.0,20827.0,156468.0,178169.0,178752.0
2019,1,1,Del Valle,Robo simple,0.0,90215.0,95760.0,164218.0,170360.0,175534.0,152563.0,20827.0,156468.0,178169.0,178752.0
2019,1,1,Del Valle,Homicidio,0.0,90215.0,95760.0,164218.0,170360.0,175534.0,152563.0,20827.0,156468.0,178169.0,178752.0
2019,1,1,Fuente,"Acoso, abuso, violación y otros delitos sexuales",0.0,145531.0,155733.0,235550.0,255966.0,258260.0,216324.0,41166.0,240020.0,267594.0,265779.0
2019,1,1,Fuente,Fraude,2.0,145531.0,155733.0,235550.0,255966.0,258260.0,216324.0,41166.0,240020.0,267594.0,265779.0
2019,1,1,Fuente,Lesiones,0.0,145531.0,155733.0,235550.0,255966.0,258260.0,216324.0,41166.0,240020.0,267594.0,265779.0
2019,1,1,Fuente,Robo a transeúnte,2.0,145531.0,155733.0,235550.0,255966.0,258260.0,216324.0,41166.0,240020.0,267594.0,265779.0
2019,1,1,Fuente,"Robo de vehículo, autopartes y en transporte individual",0.0,145531.0,155733.0,235550.0,255966.0,258260.0,216324.0,41166.0,240020.0,267594.0,265779.0
2019,1,1,Fuente,Amenazas,0.0,145531.0,155733.0,235550.0,255966.0,258260.0,216324.0,41166.0,240020.0,267594.0,265779.0
2019,1,1,Fuente,Robo a negocio,0.0,145531.0,155733.0,235550.0,255966.0,258260.0,216324.0,41166.0,240020.0,267594.0,265779.0
2019,1,1,Fuente,Robo en transporte público individual o colectivo,0.0,145531.0,155733.0,235550.0,255966.0,258260.0,216324.0,41166.0,240020.0,267594.0,265779.0
2019,1,1,Fuente,Robo simple,0.0,145531.0,155733.0,235550.0,255966.0,258260.0,216324.0,41166.0,240020.0,267594.0,265779.0
2019,1,1,Fuente,Homicidio,2.0,145531.0,155733.0,235550.0,255966.0,258260.0,216324.0,41166.0,240020.0,267594.0,265779.0
2019,1,1,Granjas,"Acoso, abuso, violación y otros delitos sexuales",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Granjas,Fraude,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Granjas,Lesiones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Granjas,Robo a transeúnte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Granjas,"Robo de vehículo, autopartes y en transporte individual",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Granjas,Amenazas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Granjas,Robo a negocio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Granjas,Robo en transporte público individual o colectivo,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Granjas,Robo simple,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Granjas,Homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Hormiga,"Acoso, abuso, violación y otros delitos sexuales",0.0,130492.0,145160.0,205292.0,231990.0,268675.0,230592.0,38476.0,246597.0,273687.0,277355.0
2019,1,1,Hormiga,Fraude,0.0,130492.0,145160.0,205292.0,231990.0,268675.0,230592.0,38476.0,246597.0,273687.0,277355.0
2019,1,1,Hormiga,Lesiones,0.0,130492.0,145160.0,205292.0,231990.0,268675.0,230592.0,38476.0,246597.0,273687.0,277355.0
2019,1,1,Hormiga,Robo a transeúnte,6.0,130492.0,145160.0,205292.0,231990.0,268675.0,230592.0,38476.0,246597.0,273687.0,277355.0
2019,1,1,Hormiga,"Robo de vehículo, autopartes y en transporte individual",2.0,130492.0,145160.0,205292.0,231990.0,268675.0,230592.0,38476.0,246597.0,273687.0,277355.0
2019,1,1,Hormiga,Amenazas,0.0,130492.0,145160.0,205292.0,231990.0,268675.0,230592.0,38476.0,246597.0,273687.0,277355.0
2019,1,1,Hormiga,Robo a negocio,0.0,130492.0,145160.0,205292.0,231990.0,268675.0,230592.0,38476.0,246597.0,273687.0,277355.0
2019,1,1,Hormiga,Robo en transporte público individual o colectivo,0.0,130492.0,145160.0,205292.0,231990.0,268675.0,230592.0,38476.0,246597.0,273687.0,277355.0
2019,1,1,Hormiga,Robo simple,0.0,130492.0,145160.0,205292.0,231990.0,268675.0,230592.0,38476.0,246597.0,273687.0,277355.0
2019,1,1,Hormiga,Homicidio,0.0,130492.0,145160.0,205292.0,231990.0,268675.0,230592.0,38476.0,246597.0,273687.0,277355.0
2019,1,1,Huipulco-Hospitales,"Acoso, abuso, violación y otros delitos sexuales",0.0,41015.0,41103.0,66251.0,71923.0,73820.0,60659.0,11285.0,66059.0,73200.0,72275.0
