id_equip_urbano,id_espacio,ambito,condicion,geografico,tipo,nombre
3985,4941,Urbana,En Operación,Escuela,Primaria,Héroes de Cerro Prieto
3986,923,Urbana,En Operación,Escuela,Primaria,Constitución de Apatzingan
3987,924,Urbana,En Operación,Escuela,Primaria,Patria Nueva
3988,925,Urbana,En Operación,Escuela,Secundaria,Ángel María Garibay
3989,3651,Urbana,En Operación,Escuela,Secundaria,Número 241 Emma Godoy
3990,926,Urbana,En Operación,Escuela,Primaria,Maestro Mario de la Cueva
3991,3617,Urbana,En Operación,Escuela,Preescolar,Estado de Oaxaca
3992,3618,Urbana,En Operación,Instalación Deportiva o Recreativa,Cancha,Ninguno
3993,6214,Urbana,En Operación,Escuela,Primaria,Heroíca Veracruz
3994,6215,Urbana,En Operación,Escuela,Preescolar,Profesora Ramona Martínez Arcos
3995,6216,Urbana,En Operación,Escuela,Secundaria,Alberto Beltrán García
3996,6087,Urbana,En Operación,Escuela,Preescolar,Licenciado Francisco Primo de Verdad
3997,6088,Urbana,En Operación,Escuela,Primaria,La Prensa
3998,2534,Urbana,En Operación,Escuela,Secundaria,Número 283 Leyes de Reforma
3999,6217,Urbana,En Operación,Escuela,Primaria,Dinamarca
4000,6218,Urbana,En Operación,Escuela,Secundaria,Brasil
4001,7758,Urbana,En Operación,Escuela,Preescolar,20 de Noviembre
4002,2535,Urbana,En Operación,Escuela,Primaria,Ricardo Reyes
4003,2536,Urbana,En Operación,Escuela,Primaria,Maestro Miguel Lanz Duret
4004,2537,Urbana,En Operación,Escuela,Primaria,Miguel Hidalgo
4005,4551,Urbana,En Operación,Instalación Deportiva o Recreativa,Parque,Parque Gustavo A. Madero
4006,2116,Urbana,En Operación,Instalación Deportiva o Recreativa,Parque,Ninguno
4007,8389,Urbana,En Operación,Instalación Deportiva o Recreativa,Áreas Verdes,Bosque de Aragón
4008,7730,Urbana,En Operación,Instalación Deportiva o Recreativa,Unidad Deportiva,Carmen Serdán
4009,2538,Urbana,En Operación,Instalación Deportiva o Recreativa,Unidad Deportiva,Bondojito
4010,8390,Urbana,En Operación,Instalación Deportiva o Recreativa,Áreas Verdes,Parque Nacional El Tepeyac
4011,6242,Urbana,En Operación,Instalación Deportiva o Recreativa,Unidad Deportiva,Polideportivo Los Galeana
4012,5926,Urbana,En Operación,Escuela,Superior,Universidad Autónoma de la Ciudad de México Cuautepec UACM
4013,5927,Urbana,En Operación,Escuela,Medio Superior,Belisario Domínguez
4014,3655,Urbana,En Operación,Instalación Deportiva o Recreativa,Jardín,Ninguno
4015,2526,Urbana,En Operación,Instalación Deportiva o Recreativa,Unidad Deportiva,Miguel Alemán
4016,4942,Urbana,En Operación,Instalación Deportiva o Recreativa,Unidad Deportiva,Deportivo Francisco Zarco
4017,8391,Urbana,En Operación,Instalación Diversa,Reclusorio,Reclusorio Norte
4018,6164,Urbana,En Operación,Estación de Transporte Terrestre,Central de Autobuses,Central de Autobuses del Norte
4019,3553,Urbana,En Operación,Instalación Deportiva o Recreativa,Parque,Atepehuacan
4020,3677,Urbana,En Operación,Instalación Deportiva o Recreativa,Parque,Santa Rosa
4021,3202,Urbana,En Operación,Instalación Deportiva o Recreativa,Cancha,Zacatenco
4022,6114,Urbana,En Operación,Instalación Deportiva o Recreativa,Parque,Corpus Christi
4023,6115,Urbana,En Operación,Instalación Deportiva o Recreativa,Parque,Ninguno
4024,3678,Urbana,En Operación,Instalación Deportiva o Recreativa,Parque,Ninguno
4025,3203,Urbana,En Operación,Instalación Deportiva o Recreativa,Cancha,Manuel M. Ponce
4026,2539,Urbana,En Operación,Instalación Deportiva o Recreativa,Parque,Teresa
4027,4552,Urbana,En Operación,Instalación Deportiva o Recreativa,Parque,Ninguno
4028,4553,Urbana,En Operación,Subestación Eléctrica,No Aplica,Ninguno
4029,5468,Urbana,En Operación,Instalación Deportiva o Recreativa,Cancha,Ninguno
4030,5469,Urbana,En Operación,Instalación Diversa,Edificación Cultural,Casa de la Cultura Primavera
4031,2559,Urbana,En Operación,Templo,No Aplica,San Pablo
4032,2117,Urbana,En Operación,Instalación Deportiva o Recreativa,Parque,Ninguno
4033,4554,Urbana,En Operación,Subestación Eléctrica,No Aplica,Comisión Federal de Electricidad SE Guadalupe CFE Zona Basílica
4034,581,Urbana,En Operación,Centro de Asistencia Médica,Hospital,Unidad de Medicina Familiar Número 49 IMSS
4035,530,Urbana,En Operación,Templo,No Aplica,Capilla San Judas Tadeo
4036,8392,Urbana,En Operación,Tanque de Agua,Caja de Agua,Ninguno
4037,4943,Urbana,En Operación,Instalación Diversa,Planta de Tratamiento de Agua,San Juan de Aragón
4038,6243,Urbana,En Operación,Tanque de Agua,Caja de Agua,Ninguno
4039,6170,Urbana,En Operación,Pozo,Agua,Panamericana
4040,5818,Urbana,En Operación,Pozo,Agua,Valle del Tepeyac
4041,6244,Urbana,En Operación,Instalación Diversa,Planta de Tratamiento de Agua,Deportivo Galeana
4042,3619,Urbana,En Operación,Instalación Diversa,Planta de Tratamiento de Agua,Avenida del Castillo
4043,5450,Urbana,En Operación,Pozo,Agua,Pastora
4044,1956,Urbana,En Operación,Pozo,Agua,La Libertad
4045,7679,Urbana,En Operación,Escuela,Primaria,Francisco Goitia
4046,542,Urbana,En Operación,Tanque de Agua,Caja de Agua,San Lucas Patoni II
4047,3416,Urbana,En Operación,Escuela,Secundaria,Numero 56 Francisco José Mujica Velazquez
4048,3417,Urbana,En Operación,Instalación Deportiva o Recreativa,Unidad Deportiva,Deportivo Juventino Rosas
4049,3418,Urbana,En Operación,Escuela,Preescolar,Palmatitla
4050,6134,Urbana,En Operación,Escuela,Superior,Unidad Profesional Interdisciplinaria de Biotecnología UPIBI-IPN
4051,6135,Urbana,En Operación,Instalación Diversa,Centro de Investigación,Centro de Investigación y de Estudios Avanzados CINVESTAV-IPN
4052,4479,Urbana,En Operación,Escuela,Superior,Escuela Superior de Ingeniería y Arquitectura Ciencias de la Tierra Unidad Ticomán ESIA-IPN
4053,3566,Urbana,En Operación,Escuela,Preescolar,Nonantzin
4054,4444,Urbana,En Operación,Centro de Asistencia Médica,Centro de Rehabilitación,Centro Integral de Desarrollo Humano José Emilio Pacheco
4055,7033,Urbana,En Operación,Escuela,Primaria,Profesor José María Bonilla
4056,7034,Urbana,En Operación,Escuela,Secundaria,Secundaria para Trabajadores Número 25
4057,608,Urbana,En Operación,Escuela,Primaria,Gertrudis G. Sánchez
4058,4555,Urbana,En Operación,Escuela,Preescolar,Cristobal Colón
4059,7759,Urbana,En Operación,Escuela,Preescolar,"Centro de Desarrollo Infantil, Número 4 Hilda Anderson CENDI"
4060,6089,Urbana,En Operación,Escuela,Secundaria,Dirección Operativa de Educación Secundaria Número 2
4061,6171,Urbana,En Operación,Instalación de Servicios,Centro de Asistencia Social,Estancia de la Sabiduría Panamericana
4062,5968,Urbana,En Operación,Escuela,Primaria,Mártires de Río Blanco
4063,3652,Urbana,En Operación,Instalación Diversa,Edificación Cultural,Casa de Cultura Carlos Monsivais
4064,6143,Urbana,En Operación,Escuela,Superior,Escuela Superior de Física y Matemáticas ESFM-IPN
4065,6144,Urbana,En Operación,Escuela,Superior,Escuela Superior de Ingeniería Química e Industrias Extractivas ESIQIE-IPN
4066,6145,Urbana,En Operación,Escuela,Superior,Escuela Superior de Ingeniería Mecánica y Eléctrica Unidad Zacatenco ESIME-IPN
4067,6146,Urbana,En Operación,Escuela,Superior,Escuela Nacional de Ciencias Biológicas IPN
4068,6147,Urbana,En Operación,Instalación Diversa,Observatorio Astronómico,Planetario Luis Enrique Erro
4069,6148,Urbana,En Operación,Escuela,Mixto,Centro de Lenguas Extranjeras Unidad Zacatenco CENLEX-IPN
4070,6149,Urbana,En Operación,Escuela,Superior,Escuela Superior de Ingeniería Textil ESIT-IPN
4071,3388,Urbana,En Operación,Instalación Deportiva o Recreativa,Cancha,Ninguno
4072,7680,Urbana,En Operación,Templo,No Aplica,Parroquia Cristo Salvador y Santa María de Guadalupe
4073,5451,Urbana,En Operación,Escuela,Primaria,Profesora Justina González Martínez
4074,5452,Urbana,En Operación,Centro de Asistencia Médica,Hospital,Hospital General de Cuautepec
4075,5453,Urbana,En Operación,Escuela,Preescolar,La Pastora
4076,5454,Urbana,En Operación,Centro de Asistencia Médica,Centro de Salud,La Pastora T I
4077,7683,Urbana,En Operación,Instalación Deportiva o Recreativa,Unidad Deportiva,Ninguno
4078,7684,Urbana,En Operación,Instalación Deportiva o Recreativa,Parque,Ninguno
4079,3204,Urbana,En Operación,Escuela,Preescolar,Mazatl
4080,3205,Urbana,En Operación,Tanque de Agua,Caja de Agua,San Pedro Zacatenco
4081,3206,Urbana,En Operación,Escuela,Primaria,Alejandro de Humboldt
4082,4445,Urbana,En Operación,Escuela,Primaria,Susana I. Herrera Mascorro
4083,6233,Urbana,En Operación,Escuela,Primaria,General Miguel Negrete
4084,6234,Urbana,En Operación,Instalación de Servicios,Centro de Asistencia Social,Centro de Bienestar Social y Urbano Nueva Atzacoalco
4085,3679,Urbana,En Operación,Instalación Diversa,Planta de Tratamiento de Agua,La Pastora
4086,3668,Urbana,En Operación,Escuela,Preescolar,Profesor Luis de la Brena
4087,6219,Urbana,En Operación,Escuela,Secundaria,Secundaria para Trabajadores Número 61 Luis Enrique Erro
4088,3653,Urbana,En Operación,Escuela,Preescolar,María de los Ángeles Güitron Machaen
4089,6182,Urbana,En Operación,Escuela,Primaria,República de Colombia
4090,6183,Urbana,En Operación,Escuela,Secundaria,Técnica 35 Lázaro Cárdenas
4091,6245,Urbana,En Operación,Escuela,Preescolar,Ludwin Van Bethoven
4092,582,Urbana,En Operación,Escuela,Superior,Facultad de Estudios Superiores Iztacala Clínica Odontológica Cuautepec FES-UNAM
4093,531,Urbana,En Operación,Escuela,Medio Superior,Plantel Tokio
4094,532,Urbana,En Operación,Templo,No Aplica,Capilla Nuestra Señora Rosario
4095,4638,Urbana,En Operación,Instalación Deportiva o Recreativa,Áreas Verdes,Ninguno
4096,6090,Urbana,En Operación,Instalación Diversa,Edificación Cultural,Richard Wagner
4097,6091,Urbana,En Operación,Centro Comercial,No Aplica,Plaza Misterios
4098,609,Urbana,En Operación,Subestación Eléctrica,No Aplica,Aragón
4099,6184,Urbana,En Operación,Centro Comercial,No Aplica,Encuentro Fortuna
4100,620,Urbana,En Operación,Instalación Diversa,Edificación Cultural,Biblioteca Pública Ramón López Velarde
4101,6116,Urbana,En Operación,Subestación Eléctrica,No Aplica,Peralvillo
4102,6079,Urbana,En Operación,Instalación Diversa,Museo,Los Ferrocarrileros
4103,6059,Urbana,En Operación,Instalación Diversa,Museo,La Basílica de Guadalupe
4104,3620,Urbana,En Operación,Instalación Diversa,Edificación Cultural,Centro de Desarrollo Social Cultural Juan Rulfo
4105,4944,Urbana,En Operación,Centro de Asistencia Médica,Hospital,Clínica Geriatrica
4106,3526,Urbana,En Operación,Tanque de Agua,Caja de Agua,Sistema de Aguas de la CDMX
4107,909,Urbana,En Operación,Instalación Deportiva o Recreativa,Parque,Ninguno
4108,610,Urbana,En Operación,Instalación Diversa,Edificación Cultural,Casa de Cultura Gertrúdiz Sánchez. Encuentro Juvenil
4109,4945,Urbana,En Operación,Centro de Asistencia Médica,Hospital,Clínica Dental y Dispensario Médico
4110,5929,Urbana,En Operación,Escuela,Medio Superior,"Cetis 7, Miguel Lerdo de Tejada"
4111,5455,Urbana,No Aplica,Plaza,No Aplica,Ninguno
4112,3425,Urbana,En Operación,Escuela,Preescolar,"Jardín de niños ""Xólotl"""
4113,583,Urbana,En Operación,Templo,No Aplica,Iglesia de los Santos de los Últimos Días
4114,584,Urbana,No Aplica,Plaza,No Aplica,El Ranchito
4115,3532,Urbana,En Operación,Templo,No Aplica,Casa de Oración La Luz del Mundo
4116,3527,Urbana,En Operación,Templo,No Aplica,Santuario de San Juan Diego Cuauhtlatoatzin
4117,6060,Urbana,No Aplica,Cementerio,No Aplica,Panteón del Tepeyac
4118,6068,Urbana,En Operación,Escuela,Mixto,Colegio Itzcoatl
4119,7685,Urbana,En Operación,Instalación Diversa,Planta de Tratamiento de Agua,Centro de Tratado de Aguas Residuales AGIVSA
4120,7686,Urbana,En Operación,Escuela,Preescolar,Girasol
4121,3554,Urbana,En Operación,Escuela,Preescolar,Teniente Juan de la Barrera
4122,3528,Urbana,En Operación,Templo,No Aplica,Camino de Vida
4123,6080,Urbana,En Operación,Escuela,Medio Superior,Universidad Durango
4124,6081,Urbana,En Operación,Escuela,Preescolar,Arcoiris
4125,6102,Urbana,En Operación,Escuela,Medio Superior,Preparatoria Benjamin Franklin
4126,6105,Urbana,En Operación,Centro de Asistencia Médica,Centro de Salud,Grupo Torre Médica
4127,6069,Urbana,En Operación,Templo,No Aplica,Iglesia Bautista Independentista Resurrección en Cristo
4128,6070,Urbana,En Operación,Templo,No Aplica,Parroquia de la Asunción de María
4129,3533,Urbana,En Operación,Templo,No Aplica,La Luz del Mundo
4130,6092,Urbana,En Operación,Escuela,Primaria,La Prensa PEMEX
4131,6093,Urbana,En Operación,Escuela,Medio Superior,Gauss Jordan
4132,788,Urbana,En Operación,Escuela,Primaria,Instituto Cultura y Valores
4133,6117,Urbana,En Operación,Templo,No Aplica,Iglesia de Jesucristo de los Santos de los últimos días
4134,6118,Urbana,En Operación,Escuela,Preescolar,Jardín de niños San Agustín
4135,6119,Urbana,En Operación,Escuela,Preescolar,Jardín de niños Instituto de Estudios Interamericanos Garabato
4136,6120,Urbana,En Operación,Escuela,Preescolar,Instituto San Agustín
4137,3433,Urbana,En Operación,Templo,No Aplica,El Calvario
4138,5969,Urbana,En Operación,Centro de Asistencia Médica,Centro de Salud,LUNA 1. Nahui Ollin
4139,5970,Urbana,En Operación,Escuela,Mixto,Centro Universitario Nicolás Bravo
4140,596,Urbana,En Operación,Escuela,Medio Superior,Preparatoria Justo Sierra Plantel Aragon
4141,3453,Urbana,En Operación,Templo,No Aplica,Iglesia Evangelica Pentecostes MARANATHA
4142,3454,Urbana,En Operación,Escuela,Mixto,Colegio el tesoro del saber
4143,6220,Urbana,No Aplica,Plaza,No Aplica,Ninguno
4144,4428,Urbana,En Operación,Templo,No Aplica,Iglesia Bautista El Divino Maestro
4145,597,Urbana,En Operación,Escuela,Mixto,Colegio Libertadores de México
4146,1957,Urbana,En Operación,Escuela,Primaria,Centro de Desarrollo Infantil No. 19 Ana Sullivan Macy
4147,6221,Urbana,En Operación,Escuela,Primaria,Colegio Ángeles
4148,1958,Urbana,En Operación,Escuela,Mixto,Instituto Salvador Díaz Mirón
4149,4429,Urbana,En Operación,Escuela,Preescolar,Colegio México
4150,4430,Urbana,En Operación,Templo,No Aplica,Iglesia de Jesucristo
4151,4431,Urbana,No Aplica,Plaza,No Aplica,Plaza de la Independencia
4152,4432,Urbana,En Operación,Templo,No Aplica,Iglesia Cristiana Eben Ezer Punta de Flecha
4153,6165,Urbana,En Operación,Centro de Asistencia Médica,Hospital,Juárez México
4154,809,Urbana,En Operación,Centro de Asistencia Médica,Hospital,Ángeles Lindavista
4155,6158,Urbana,En Operación,Templo,No Aplica,Iglesia Jesucristo De Los Santos De Los Últimos Días
4156,3543,Urbana,En Operación,Templo,No Aplica,Iglesia Jesucristo De Los Santos De Los Últimos Días
4157,3560,Urbana,En Operación,Centro de Asistencia Médica,Centro de Salud,Centro de Salud T-III Dr. Rafael Ramírez Suárez
4158,796,Urbana,En Operación,Escuela,Preescolar,Jardin de Niños Miguel Othón Mendizabal
4159,3680,Urbana,No Aplica,Mercado,No Aplica,Santa Rosa
4160,797,Urbana,En Operación,Escuela,Medio Superior,Universidad Justo Sierra
4161,6172,Urbana,En Operación,Centro de Asistencia Médica,Hospital,IMSS Unidad de Medicina Familiar No. 20
4162,2474,Urbana,En Operación,Centro de Asistencia Médica,Hospital,Hospital Guadalupe Tepeyac
4163,2527,Urbana,En Operación,Escuela,Mixto,Colegio Florencia Nightingale
4164,2528,Urbana,En Operación,Escuela,Secundaria,Grupo educativo Yacatia
4165,2477,Urbana,En Operación,Escuela,Primaria,Colegio Benedictino
4166,3207,Urbana,En Operación,Escuela,Superior,Universidad Insurgentes
4167,6136,Urbana,En Operación,Escuela,Mixto,Universidad Justo Sierra
4168,555,Urbana,No Aplica,Plaza,No Aplica,Ninguno
4169,585,Urbana,En Operación,Escuela,Primaria,Gertrudiz Armendáriz de Hidalgo
4170,586,Urbana,En Operación,Escuela,Primaria,Melchor Ocampo
4171,3422,Urbana,En Operación,Escuela,Preescolar,Preescolar Voluntariado Nacional
4172,5951,Urbana,No Aplica,Plaza,No Aplica,Pilares Benemérito de las Américas
4173,5952,Urbana,En Operación,Escuela,Preescolar,Preescolar Laura Domínguez Aguirre
4174,5470,Urbana,En Operación,Centro de Asistencia Médica,Centro de Salud,Centro de Salud T-1 Barrio San Juan
4175,5471,Urbana,No Aplica,Plaza,No Aplica,Ninguno
4176,5472,Urbana,No Aplica,Plaza,No Aplica,Ninguno
4177,927,Urbana,En Operación,Escuela,Mixto,Colegio Inglés Michael Faraday
4178,928,Urbana,En Operación,Escuela,Mixto,Colegio Inglés Michael Faraday
4179,6121,Urbana,En Operación,Escuela,Mixto,Premio Nobel de la  Paz
4180,6122,Urbana,En Operación,Escuela,Preescolar,Anatole France
4181,6123,Urbana,En Operación,Instalación Deportiva o Recreativa,Unidad Deportiva,Rosendo Arnáliz
4182,6124,Urbana,En Operación,Instalación de Servicios,Central de Bomberos,José Saavedra del Razo
4183,3426,Urbana,En Operación,Templo,No Aplica,Parroquia San Francisco de Asis
4184,2478,Urbana,En Operación,Instalación Deportiva o Recreativa,Áreas Verdes,Ninguno
4185,3567,Urbana,En Operación,Centro Comercial,No Aplica,Vista Norte
4186,4556,Urbana,En Operación,Escuela,Preescolar,Colegio Mariano Escobedo
4187,4557,Urbana,En Operación,Escuela,Medio Superior,Preparatoria Liceo Español de México
4188,4558,Urbana,En Operación,Escuela,Mixto,Colegio Josefina María Valencia
4189,4559,Urbana,En Operación,Instalación Diversa,Edificación Cultural,Sala de Conciertos Tepecuícatl
4190,4560,Urbana,En Operación,Escuela,Secundaria,189 Olof Palme
4191,4561,Urbana,En Operación,Instalación Deportiva o Recreativa,Unidad Deportiva,Santa Isabel Tola
4192,3529,Urbana,En Operación,Escuela,Preescolar,Villa Montessori
4193,6061,Urbana,No Aplica,Mercado,No Aplica,Mercado de Artesanias La Villita
4194,4433,Urbana,En Operación,Escuela,Primaria,Lic. Lauro G. Caloca
4195,6222,Urbana,En Operación,Instalación Deportiva o Recreativa,Parque,Mi Pequeño Parque
4196,6071,Urbana,En Operación,Escuela,Secundaria,Colegio Florencia Nightingale
4197,6094,Urbana,En Operación,Instalación Diversa,Gasolinera,Ninguno
4198,6095,Urbana,En Operación,Instalación Diversa,Gasolinera,Ninguno
4199,789,Urbana,En Operación,Instalación Diversa,Edificación Cultural,Casa de Cultura José Martí
4200,587,Urbana,En Operación,Instalación Diversa,Edificación Cultural,Casa de Cultura Escritor Carlos Montemayor
4201,588,Urbana,En Operación,Instalación Deportiva o Recreativa,Unidad Deportiva,La Muela
4202,6672,Urbana,En Operación,Escuela,Mixto,Centro de Maestros Carmen G. Basurto
4203,7468,Urbana,En Operación,Centro de Asistencia Médica,Centro de Salud,Centro de Especialidades ISSSTE
4204,7469,Urbana,En Operación,Escuela,Primaria,Justo Sierra
4205,1378,Urbana,En Operación,Escuela,Preescolar,José María Morelos
4206,1379,Urbana,En Operación,Escuela,Secundaria,Número 42 Ignacio Manuel Altamirado
4207,1380,Urbana,En Operación,Escuela,Medio Superior,Instituto Universitario León Felipe
4208,6673,Urbana,En Operación,Escuela,Mixto,Colegio María Montessori Martí
4209,1381,Urbana,En Operación,Escuela,Primaria,Catorce de Abril
4211,1382,Urbana,En Operación,Escuela,Preescolar,Centro de Desarrollo Infantil Siglo XXII CENDI
